Gene	Category	DAN	Size	rho	p	FDR	depleted	enriched
PPP1R3G	Other	0.105761308845224	4	0.0876568171337121	0.418481614067769	0.861552396955971	NA	4653
ECT2L	Other	-0.166352793421754	4	0.0876775889291623	0.418546446481383	0.861552396955971	4249	NA
PTH2	Other	0.208503430224386	4	0.0876803888755248	0.418552929722744	0.861552396955971	NA	4654
TMEM55A	Other	0.211810325782479	4	0.0877284108712071	0.418689077791333	0.861641278657396	NA	4655
IL36A	Nonessential	-0.186544818305926	4	0.0877399213660039	0.418720413457912	0.861641278657396	4250	NA
SEC14L2	Other	0.207688144472501	4	0.0877444204462658	0.418737161831429	0.861641278657396	NA	4656
PTPRJ	Other	0.159943018430183	4	0.0877924558996478	0.418880873681606	0.861743476772464	NA	4657
HNRNPA3	Other	-0.25993651964311	4	0.0877924558996479	0.418880873681606	0.861743476772464	4251	NA
CLCN2	Other	-0.126517997959881	4	0.0878405014434067	0.41904457552598	0.861983487606814	4252	NA
FLT3LG	Other	0.107529425024639	4	0.0878725374104509	0.419128857663678	0.862060094898379	NA	4658
FN1	Other	0.159904046875015	4	0.0878958643577919	0.419202334399106	0.862114463045452	NA	4659
SUSD1	Other	0.15563758627994	4	0.0879166688353862	0.419272569513854	0.862162153154274	NA	4660
HK2	Other	0.120612462629502	4	0.0879478808808513	0.419355230841211	0.862235382070688	NA	4661
PRAF2	Other	0.180567120734952	4	0.0879678180542792	0.419411959203123	0.862255279824595	NA	4662
NDUFB2	Other	-0.133120908290634	4	0.0879895068892768	0.419483274858098	0.862305159287662	4253	NA
CD1B	Other	0.157283214708227	4	0.0880311442669034	0.419595110771581	0.862359142069606	NA	4663
ANKRD12	Other	0.167611600886065	4	0.0880623797613455	0.4196842553403	0.862359142069606	NA	4664
LAMB4	Other	-0.160126679897351	4	0.0880648473251769	0.419688037231094	0.862359142069606	4254	NA
TAOK2	Other	0.00415953754958014	4	0.0880676717202943	0.419697762093136	0.862359142069606	NA	4665
GATA4	Other	-0.194906910426789	4	0.0881144531309813	0.419829047730703	0.862532189317586	4255	NA
TRIM29	Other	0.116417080934665	4	0.0881289864647934	0.41987875258114	0.862537610111196	NA	4666
STAB2	Other	0.0860277890232113	4	0.0881450240479814	0.419932239322372	0.862550797783208	NA	4667
HPCAL4	Other	0.144995088725985	4	0.0881665442664233	0.419993830115304	0.86258062654859	NA	4668
TCEA1	Other	-0.0740882650973733	4	0.0882091855711103	0.420100803597767	0.862703644860228	4256	NA
HTR4	Other	0.163173639502656	4	0.0882673544540668	0.420279633005317	0.862821876452236	NA	4669
SLX4IP	Other	0.170599319176373	4	0.0882707798370967	0.420287737057019	0.862821876452236	NA	4670
SLC25A12	Other	0.127592291224351	4	0.088273364994429	0.420299622999515	0.862821876452236	NA	4671
ZNF597	Other	0.0181918114948658	4	0.0883172700132002	0.420451438901393	0.862842264311461	NA	4672
RECQL	Other	-0.177593952110059	4	0.0883215113053783	0.420457381872641	0.862842264311461	4257	NA
TMEM35	Other	0.227973536464996	4	0.0883229242735102	0.420460083223208	0.862842264311461	NA	4673
ARNT2	Other	0.149600628666203	4	0.0883646526156951	0.420590828590662	0.862842264311461	NA	4674
REC8	Other	-0.122587442014785	4	0.0883750864780937	0.420621623987129	0.862842264311461	4258	NA
MCF2	Other	0.0742422697371221	4	0.0883857220398726	0.420652959653708	0.862842264311461	NA	4675
TRIOBP	Other	-0.218979536083887	4	0.0884017775181026	0.420695640992671	0.862842264311461	4259	NA
PHEX	Other	0.153101617906233	4	0.0884063923298098	0.420705906124826	0.862842264311461	NA	4676
TTLL5	Other	-0.0660187768652963	4	0.0884272664514346	0.420769657998213	0.862842264311461	4260	NA
ATP5J	Other	-0.0687714335868796	4	0.0884377045784053	0.420792349342977	0.862842264311461	4261	NA
GRIPAP1	Other	0.222615195358969	4	0.0884499506583783	0.420827466900351	0.862842264311461	NA	4677
NUDCD1	Other	0.0250030445913271	4	0.0885302615719407	0.421073830072083	0.863250812160308	NA	4678
PAPPA2	Other	0.217588537655511	4	0.0885623937564744	0.421153790048873	0.863318160675128	NA	4679
CCDC88C	Other	0.174214060110045	4	0.0886167203281202	0.421325055674835	0.863572639559001	NA	4680
ZNF85	Other	-0.36033979204256	4	0.0886748915748232	0.421490918599663	0.863815989069272	4262	NA
OR8G5	Nonessential	0.143584203404341	4	0.0887165207049613	0.421600053162579	0.863943036370058	NA	4681
AIM1	Other	0.116901232466879	4	0.0887664178196096	0.42174916771389	0.864080823957186	NA	4682
SEPT9	Other	0.166230965012669	4	0.0887713618052313	0.421761593926499	0.864080823957186	NA	4683
KCTD13	Other	0.187107706693623	4	0.0888163128851513	0.421881533891684	0.864229934059804	NA	4684
ASB18	Other	0.146259592991621	4	0.0888662059016423	0.422034970603903	0.864356546293878	NA	4685
PTPRR	Other	0.182214478391245	4	0.0888678721952787	0.42203767195447	0.864356546293878	NA	4686
C19ORF45	Nonessential	0.166884314027309	4	0.0889000512462297	0.422141403816252	0.86447238421462	NA	4687
PCDHGB6	Other	0.111283696669881	4	0.0889659857876972	0.422343464838681	0.864789534819404	NA	4688
KRT37	Nonessential	0.185611114448559	4	0.089028812035118	0.422533639918614	0.865082279650152	NA	4689
PATE3	Other	0.119597231690814	4	0.0890657574782224	0.422638452320622	0.865200209699254	NA	4690
KRTCAP3	Other	0.141573998627467	4	0.0891072233264483	0.422747586883538	0.865326960485616	NA	4691
KLK9	Nonessential	0.141064218589257	4	0.0892652762744802	0.423170618382366	0.866040322625227	NA	4692
PRPS1L1	Other	0.0596309278128313	4	0.0892704306554677	0.423190608376564	0.866040322625227	NA	4693
HIRIP3	Other	-0.0382517126351236	4	0.0892960501946105	0.423280293215396	0.866127138618283	4263	NA
P2RY1	Other	0.0454055983311792	4	0.08931515085204	0.423339722927875	0.866152033312073	NA	4694
PRKACA	Other	-0.0992099273326371	4	0.0893485429926902	0.423435350737955	0.866175318569688	4264	NA
CHRFAM7A	Other	0.123500449623045	4	0.0893650233811102	0.423486676398732	0.866175318569688	NA	4695
OR2B6	Other	-0.102892734410367	4	0.0893695450901285	0.423499102611342	0.866175318569688	4265	NA
FABP2	Nonessential	0.213507542489456	4	0.0893832717083129	0.423540163139963	0.866175318569688	NA	4696
CACNA1D	Other	0.170314768155398	4	0.0894148938617468	0.423624445277661	0.866246052252218	NA	4697
STS	Other	0.207014884481244	4	0.0894325684510455	0.423669287697077	0.866246052252218	NA	4698
GLIPR2	Other	0.0926104410855922	4	0.089464762294006	0.423767616857724	0.86635044026491	NA	4699
ASNS	Other	-0.0890988304557773	4	0.0895122996331323	0.42389079844359	0.866437675442762	4266	NA
NPTXR	Other	-0.0897413571286387	4	0.0895166394270063	0.423904845466539	0.866437675442762	4267	NA
NFATC3	Other	-0.0712582521206074	4	0.0895586919848011	0.424017221650136	0.866570715284978	4268	NA
ZNF524	Other	0.157244101231394	4	0.0896007559228515	0.424139862965888	0.866713067783532	NA	4700
EPCAM	Other	0.126032115223546	4	0.0896143553010799	0.424181463764624	0.866713067783532	NA	4701
ALS2CR12	Other	0.0904866250074381	4	0.0896642155403901	0.424311128591851	0.866881353687208	NA	4702
RBCK1	Other	0.161256464358097	4	0.0897140737316033	0.424453759901801	0.867028478173795	NA	4703
FOXO1	Other	-0.126549297287859	4	0.0897375423198244	0.424521293665981	0.867028478173795	4269	NA
ABCF3	Other	0.144582063400672	4	0.089738269616998	0.424525075556775	0.867028478173795	NA	4704
FMO1	Other	-0.124551042861792	4	0.0897544186584001	0.424582344188801	0.867048812079782	4270	NA
PCDHGB4	Other	0.151528899984328	4	0.089770568809749	0.424634210119691	0.867058109710692	NA	4705
PPFIA1	Other	-0.076705649298447	4	0.0898028724419198	0.424719032527502	0.867110889545009	4271	NA
C8ORF34	Other	0.159252879784055	4	0.0898137839699629	0.42475469035499	0.867110889545009	NA	4706
C1QTNF9	Other	-0.0803579055492605	4	0.0898323110168274	0.424811958987015	0.867131205212301	4272	NA
B3GAT3	Other	-0.151212992537435	4	0.0898955221600853	0.425004295147402	0.867427187088906	4273	NA
NOS3	Other	0.0568630244340715	4	0.0899321313501278	0.425111808899978	0.86755000110256	NA	4707
G3BP2	Other	0.127287173261321	4	0.0899693008629541	0.425230128054822	0.867694836514049	NA	4708
EMB	Other	0.218380630682416	4	0.090012954211221	0.425360333152163	0.867770657546502	NA	4709
OCLM	Other	-0.190927758911936	4	0.0900220212794577	0.425381403686587	0.867770657546502	4274	NA
LCNL1	Other	0.0552231516335554	4	0.0900325674971175	0.425410578272713	0.867770657546502	NA	4710
ZNF628	Other	0.203844740506733	4	0.09006302372809	0.425501343651772	0.867770657546502	NA	4711
ZBTB18	Other	0.134020845075932	4	0.0900642104188927	0.425504045002339	0.867770657546502	NA	4712
C11ORF94	Other	0.055642053406665	4	0.0901128655365465	0.425627766858318	0.867926388722104	NA	4713
MAPK13	Other	0.165551584347668	4	0.0901802892499475	0.425803894915302	0.868188938386495	NA	4714
PRDM14	Nonessential	-0.175426311834943	4	0.0903070188924452	0.426184785345281	0.868856745565583	4275	NA
GLB1	Other	-0.029446867663856	4	0.090349284876643	0.426297701798991	0.868856745565583	4276	NA
A4GALT	Other	0.109284170270487	4	0.09036890386418	0.426364695293059	0.868856745565583	NA	4715
CCIN	Other	-0.0279326187227593	4	0.0903704221382766	0.426368477183853	0.868856745565583	4277	NA
EDNRB	Other	0.189322723388535	4	0.0903704221382766	0.426368477183853	0.868856745565583	NA	4716
ZNF629	Other	-0.377081175707319	4	0.090411873389808	0.426487876878924	0.868875941242908	4278	NA
OR1L1	Other	0.212925768736272	4	0.0904174839673535	0.426501383631761	0.868875941242908	NA	4717
TAS2R60	Nonessential	0.121690013970466	4	0.0904338510017252	0.426555950913219	0.868875941242908	NA	4718
CMC1	Other	-0.106703109611573	4	0.0904617008662958	0.426654280073866	0.868875941242908	4279	NA
VIL1	Other	0.0771883050791533	4	0.0904655750403429	0.426660223045114	0.868875941242908	NA	4719
CRYBB3	Other	-0.0981455347813279	4	0.0904761511431538	0.426690478171467	0.868875941242908	4280	NA
C2ORF68	Other	-0.11042020944655	4	0.0904973054837087	0.426733159510429	0.868875941242908	4281	NA
ARMCX6	Other	-0.255304382925256	4	0.090511526295584	0.426779622740185	0.868875941242908	4282	NA
PROSER1	Other	-0.233451056408474	4	0.09053087625374	0.426834730291757	0.868875941242908	4283	NA
POU3F4	Nonessential	0.160421237368598	4	0.0905396227046689	0.426852018935387	0.868875941242908	NA	4720
ASB15	Other	0.180180113940786	4	0.0905632840011477	0.426918472159341	0.868914695778774	NA	4721
EFHB	Other	0.123752848040845	4	0.0905794895329433	0.426968177009778	0.86891935723278	NA	4722
KRTAP22-1	Other	0.134216711460531	4	0.0906031198862418	0.427031388613051	0.868951502078922	NA	4723
CDH16	Other	0.186630046383872	4	0.0906348780848342	0.427116751290975	0.868967665997369	NA	4724
SERTAD4	Other	0.142027012073448	4	0.0906605337691716	0.427181043434475	0.868967665997369	NA	4725
EPHA4	Other	0.222127818437567	4	0.090660990300811	0.427181583704589	0.868967665997369	NA	4726
GIMAP7	Other	0.193173379708626	4	0.0906767459312262	0.427238852336614	0.868987703431831	NA	4727
PODN	Other	0.139171157579339	4	0.0907513796152414	0.427458742272787	0.869179214949002	NA	4728
TMEM74B	Other	0.18562120254508	4	0.0907740420995262	0.427528977387535	0.869179214949002	NA	4729
OTUD3	Other	0.186817670494223	4	0.0907831677064599	0.427551128462186	0.869179214949002	NA	4730
GRIK5	Other	0.165399252820593	4	0.0907937651603899	0.427567876835703	0.869179214949002	NA	4731
PTP4A1	Other	-0.124695651390372	4	0.0908043633260889	0.427604615203417	0.869179214949002	4284	NA
DGCR2	Other	0.0644543040761891	4	0.0908104358832588	0.42761758168614	0.869179214949002	NA	4732
CAPZA1	Other	0.138615264628668	4	0.0908551526053792	0.42776345461677	0.86937929126172	NA	4733
ZSCAN2	Other	0.0253799499059868	4	0.0909100560374279	0.427913109438195	0.869537990384404	NA	4734
TM4SF5	Other	0.206495126339329	4	0.0909209901267107	0.42795308942659	0.869537990384404	NA	4735
RGS12	Other	0.145510086020594	4	0.0909315968339601	0.427983884823056	0.869537990384404	NA	4736
NUDT7	Other	0.120027455759742	4	0.0910012210422949	0.428181083414464	0.869834683534857	NA	4737
CD1D	Other	-0.161150742001784	4	0.0910174563842968	0.428224845293653	0.869834683534857	4285	NA
SDF4	Other	0.00242825916226523	4	0.0910377030573885	0.428282113925678	0.869854596010415	NA	4738
EXOC3L1	Other	-0.104884768198248	4	0.0911148915919035	0.428517671695141	0.870068671690178	4286	NA
CLCN6	Other	0.227983747381661	4	0.0911473788134215	0.428613839775334	0.870068671690178	NA	4739
LPCAT2	Other	0.18331037556507	4	0.0911590706066677	0.428653819763729	0.870068671690178	NA	4740
TBX19	Other	0.216093823224529	4	0.0911798704432104	0.428711628665868	0.870068671690178	NA	4741
IMPDH1	Other	-0.160320360284483	4	0.0911969958683134	0.428753229464603	0.870068671690178	4287	NA
C15ORF52	Other	-0.134021610441686	4	0.0912076210842925	0.428790508102431	0.870068671690178	4288	NA
TRPM6	Other	0.117316960630407	4	0.0912088673810472	0.428794289993225	0.870068671690178	NA	4742
CABLES2	Other	0.200088801032457	4	0.0912286161518003	0.428852098895364	0.870068671690178	NA	4743
ZNF816	Other	0.201619834919693	4	0.0912586621090684	0.428925035360679	0.870068671690178	NA	4744
SLC2A7	Nonessential	0.22262622289657	4	0.0912611187990636	0.42893151860204	0.870068671690178	NA	4745
RNF123	Other	-0.171948679348794	4	0.0912611187990637	0.42893151860204	0.870068671690178	4289	NA
CRP	Other	0.18263415344311	4	0.0912773717748819	0.428974199941002	0.870068671690178	NA	4746
CHGA	Other	-0.245128540249161	4	0.0912926484419298	0.429020122900645	0.870068671690178	4290	NA
NXPH2	Other	0.205125805962577	4	0.0913032800654209	0.429053079377566	0.870068671690178	NA	4747
TCHP	Other	-0.00175866966485936	4	0.0913245454483054	0.429109267469364	0.870068671690178	4291	NA
MITD1	Other	-0.112293163237774	4	0.0913564488624483	0.429192469066835	0.870068671690178	4292	NA
SAR1A	Other	-0.175312218581982	4	0.0913586531721782	0.429194630147288	0.870068671690178	4293	NA
ASTN2	Other	0.142660335321253	4	0.0914080340155392	0.429345905779053	0.870239761202398	NA	4748
SLN	Other	0.104205103901849	4	0.0914202749144734	0.429373999824953	0.870239761202398	NA	4749
C14ORF93	Other	0.0966431561122006	4	0.0914578205586858	0.429480973307415	0.870261020132524	NA	4750
DOCK4	Other	-0.211029963607231	4	0.0914724933627168	0.429517711675129	0.870261020132524	4294	NA
PPP6R2	Other	0.142908733591984	4	0.0914887606487627	0.429556611123297	0.870261020132524	NA	4751
MAFF	Other	-0.141804960337156	4	0.091494771038375	0.429574440037041	0.870261020132524	4295	NA
RALY	Other	-0.025545124123618	4	0.0915267086291179	0.429663584605759	0.870306112176204	4296	NA
RAB1A	Other	0.0848841141248751	4	0.0915373559167948	0.429691678651659	0.870306112176204	NA	4752
EGF	Other	0.153324727944729	4	0.0915863874649115	0.429818642128318	0.870310258720218	NA	4753
LAMTOR5	Other	0.173587544888666	4	0.0916071679118798	0.429884555082159	0.870310258720218	NA	4754
MYH15	Other	0.185720204335948	4	0.0916189385347178	0.429916431018852	0.870310258720218	NA	4755
NACC2	Other	0.20286667341346	4	0.0916332135488276	0.429956951277361	0.870310258720218	NA	4756
UTP14C	Other	0.120376390696721	4	0.0916514940021829	0.43000395477723	0.870310258720218	NA	4757
CRYAB	Other	-0.0162126306901349	4	0.0916569462710493	0.430018542070293	0.870310258720218	4297	NA
PRAMEF7	Nonessential	-0.177727476850531	4	0.091675835455025	0.430073649621865	0.870310258720218	4298	NA
PRAMEF8	Other	-0.136774673269376	4	0.091675835455025	0.430073649621865	0.870310258720218	4299	NA
RAB3D	Other	0.128896493332165	4	0.0917067225843646	0.430178462023873	0.870426244346859	NA	4758
DSEL	Other	0.182247537986861	4	0.0917817598340016	0.430396190879592	0.870770655118062	NA	4759
MEGF6	Other	0.15412814375546	4	0.0918062690736575	0.430455080321958	0.870793663978386	NA	4760
RAB22A	Other	0.0886742310314382	4	0.0918357690805135	0.430542604080336	0.870874587458746	NA	4761
SLITRK6	Other	0.19059714697613	4	0.0919058073802061	0.43073764159129	0.871172941154617	NA	4762
QPCTL	Other	0.155684233984109	4	0.0919283929277441	0.430803014275017	0.871209009005072	NA	4763
NPPA	Other	0.146202366012299	4	0.091974507836301	0.430919712619521	0.871305152359896	NA	4764
CCDC36	Other	-0.0444018893937291	4	0.0919851850336928	0.430945645584967	0.871305152359896	4300	NA
MOB3B	Other	0.206024130015961	4	0.0920279009455066	0.431067746630605	0.871363013010608	NA	4765
POMGNT1	Other	0.132560525444438	4	0.0920385817040412	0.431101243377639	0.871363013010608	NA	4766
ANHX	Other	0.0957969110657446	4	0.092055099498365	0.431145005256828	0.871363013010608	NA	4767
P2RY10	Other	0.172590904855237	4	0.0920588080996651	0.431164454980912	0.871363013010608	NA	4768
XAGE2	Nonessential	0.0378540812641422	4	0.0921988785530643	0.431558852163728	0.871953489032069	NA	4769
KLK4	Other	0.094372854758116	4	0.0922043732078725	0.431578842157925	0.871953489032069	NA	4770
CC2D2A	Other	0.193672318971782	4	0.0922095707079086	0.431599372422236	0.871953489032069	NA	4771
SGCZ	Other	0.131545314847337	4	0.0922382435824105	0.431686355910501	0.871967528506405	NA	4772
TFPI2	Other	-0.0836477948512819	4	0.0922416514462702	0.431701483473677	0.871967528506405	4301	NA
DHRS11	Other	-0.207044668423913	4	0.0922708824664375	0.431780903180354	0.872031830690232	4302	NA
DKKL1	Other	0.0864222830774688	4	0.0922951335898671	0.431851678565215	0.872078662411696	NA	4773
OPRL1	Other	0.130828592709935	4	0.0923165314336102	0.431926235840871	0.872133120099141	NA	4774
GPC5	Other	0.169517208570522	4	0.0923536285102418	0.432013219329136	0.872212653676957	NA	4775
ITGB4	Other	-0.202537398033307	4	0.0923851530721311	0.432121273351825	0.87233470538065	4303	NA
C5AR1	Other	0.176054298863243	4	0.0924033761874851	0.432183404414871	0.872364034508969	NA	4776
KCNK16	Nonessential	0.194579209498518	4	0.0924663961236847	0.43237141841435	0.872556779959463	NA	4777
HOXB3	Other	0.0273750431389371	4	0.0924668077887423	0.432374119764918	0.872556779959463	NA	4778
LRRC46	Other	-0.175012096913592	4	0.0924994773386633	0.43245137839114	0.872616599911478	4304	NA
TBC1D31	Other	-0.101199384358855	4	0.092519953065462	0.432524314856456	0.872667686233558	4305	NA
RAB19	Other	0.196459160782673	4	0.0925413808290384	0.432594549971204	0.872713311621783	NA	4779
TIGIT	Other	-0.000960867905516524	4	0.0925628114422975	0.432650197792889	0.872729501899007	4306	NA
SEC14L6	Other	-0.107290484647193	4	0.0925842449052699	0.4327069261548	0.87274786800714	4307	NA
NR5A2	Other	0.169892890922798	4	0.0927018193076228	0.433044054705591	0.873331720758738	NA	4780
XRCC1	Other	-0.176720343848853	4	0.0928264135028993	0.433401173250578	0.873848142706692	4308	NA
DENND5B	Other	0.170421060619209	4	0.0928309345623283	0.433414139733301	0.873848142706692	NA	4781
PTPLB	Other	-0.0260517063035961	4	0.0928416687495279	0.433451958641242	0.873848142706692	4309	NA
ADAMTS6	Other	0.173125229506206	4	0.0928524036492532	0.43349085808941	0.873848142706692	NA	4782
S100G	Nonessential	0.189492816905692	4	0.0929007404934248	0.433622143726978	0.873871250111596	NA	4783
ZNF729	Other	0.132379488009822	4	0.0929060888358978	0.433639972640721	0.873871250111596	NA	4784
NUMB	Other	0.153719749680461	4	0.0929082158633476	0.433645375341856	0.873871250111596	NA	4785
