Gene	Category	CCK
MIER3	Other	-0.097086419068239
MIF	Other	-0.0175245025752578
MIF4GD	Other	-0.0619926417961835
MIIP	Other	0.0139988645971356
MINA	Other	-0.136548264950739
MINK1	Other	0.0752834864972814
MINOS1	Other	-0.00894865696346669
MINPP1	Other	-0.0752351780065679
MIOS	Other	-0.0210768650803705
MIOX	Other	0.194413991016499
MIP	Other	0.0585747646936293
MIPEP	Other	-0.340917295759962
MIPOL1	Other	-0.255299508178699
MIR1-1HG	Other	0.157732527932635
MIS12	Other	0.116951765644113
MIS18A	Other	-0.341283604796356
MIS18BP1	Other	-0.340636937969198
MISP	Other	0.0948530422352447
MITD1	Other	-0.244494300157467
MITF	Other	0.016728568391636
MIXL1	Other	0.0286336379171338
MKI67	Other	-0.159952826595062
MKKS	Other	0.0714195354148206
MKL1	Other	-0.136919797122887
MKL2	Other	0.0518030687168495
MKLN1	Other	-0.147356248085483
MKNK1	Other	-0.294395339198193
MKNK2	Other	0.0938888101838545
MKRN1	Other	-0.259211217720921
MKRN2	Other	0.0115928901946699
MKRN2OS	Other	0.0898849039848841
MKRN3	Other	0.0308095264489695
MKS1	Other	-0.103031502646791
MKX	Other	0.0528137064843031
MLANA	Other	0.0477902103706759
MLC1	Other	0.0513631888599636
MLEC	Other	0.0866001476737767
MLF1	Other	0.00492566759647491
MLF2	Other	0.0758576758706403
MLH1	Other	-0.0220835694209681
MLH3	Other	0.0125416863286687
MLIP	Other	-0.0912350868920802
MLKL	Other	0.0481798393183205
MLLT1	Other	0.0973473896335248
MLLT10	Other	0.183870697299221
MLLT11	Other	-0.00309220116490871
MLLT3	Other	0.033766583108522
MLLT4	Other	-0.0395492157185103
MLLT6	Other	-0.229889920485712
MLN	Other	0.134146699015764
MLNR	Other	-0.0677573973811401
MLPH	Other	0.24088749415275
MLST8	Other	-0.128230302781217
MLX	Other	0.0163350511743692
MLXIPL	Other	0.0293137264171984
MLYCD	Other	0.0566348196126126
MMAA	Other	-0.0104766422224708
MMAB	Other	0.0734153629008365
MMACHC	Other	-0.104417335246689
MMADHC	Other	0.0543546509082616
MMD	Other	0.125268870758469
MMD2	Nonessential	0.0483269237184109
MME	Other	-0.077608854925621
MMEL1	Other	-0.0481819148184522
MMGT1	Other	0.0354151725574016
MMP1	Other	0.086133622169848
MMP10	Other	0.0455545905570666
MMP11	Other	-0.0971631900738718
MMP13	Other	0.100623905344297
MMP14	Other	-0.044539935050286
MMP15	Other	0.0609069269532671
MMP16	Other	0.108963086896026
MMP17	Other	0.048136769520804
MMP19	Other	-0.0924308163216864
MMP2	Other	0.140169360206445
MMP20	Nonessential	0.0513295095618026
MMP21	Nonessential	0.0468192685310881
MMP23B	Other	-0.10762549279943
MMP24	Other	0.00380528374145495
MMP25	Other	-0.275453846198495
MMP26	Nonessential	0.0378965636282617
MMP27	Nonessential	0.0669110071941293
MMP28	Other	-0.178070015894087
MMP3	Other	-0.0309902037271957
MMP7	Other	-0.108924976131346
MMP8	Other	0.067569510088895
MMP9	Other	-0.134200859180445
MMRN1	Other	0.0626717124249672
MMRN2	Other	0.0432825050812454
MMS19	Other	-0.0305683671421674
MMS22L	Other	-0.357240466793959
MN1	Other	0.156113132380297
MNAT1	Other	-0.0671076930702168
MND1	Other	0.116676986849808
MNDA	Other	0.0776852761940018
MNS1	Other	0.0256440205081696
MNT	Other	-0.0677221674834835
MNX1	Other	0.112811162039363
MOAP1	Other	-0.0465184023718385
MOB1A	Other	0.0102938232001965
MOB1B	Other	0.0828803014776651
MOB2	Other	-0.184434660705588
MOB3A	Other	0.0684098042324581
MOB3B	Other	0.0889291876800286
MOB3C	Other	0.0106712908883684
MOB4	Other	-0.0204988580323879
MOBP	Other	-0.11451496504641
MOCOS	Other	0.184552491535936
MOCS1	Other	0.242549263846604
MOCS2	Other	-0.0770524847925541
MOCS3	Other	-0.19152733837783
MOG	Other	-0.256312769192647
MOGAT1	Other	0.191125066174881
MOGAT2	Other	0.0448531666645171
MOGAT3	Nonessential	-0.110740341828051
MOGS	Other	-0.0374401220934974
MOK	Other	-0.269893438422521
MON1A	Other	0.0325405506560182
MON1B	Other	-0.159702439086872
MON2	Other	0.00113561580560884
MORC1	Nonessential	0.0431019684397425
MORC2	Other	0.0222993681758737
MORC3	Other	0.00464530096121777
MORC4	Other	0.00788228915305242
MORF4L1	Other	0.135046524260791
MORF4L2	Other	0.0825225331422756
MORN1	Other	-0.0609231028362269
MORN2	Other	-0.103209559968123
MORN3	Other	-0.0404478921173868
MORN4	Other	-0.161216024662623
MORN5	Other	-0.113466570107472
MOS	Other	-0.118584446933915
MOSPD1	Other	-0.0642644217724235
MOSPD2	Other	0.0266111058965741
MOSPD3	Other	0.17384190086646
MOV10	Other	0.10425439983133
MOV10L1	Other	0.138174849462313
MOXD1	Other	-0.0100060314533071
MPC1	Other	0.104393556724089
MPC2	Other	-0.212198439557369
MPDU1	Other	-0.0320245681414904
MPDZ	Other	0.0929599299980986
MPEG1	Other	-0.149459089399274
MPG	Other	0.0629140881857748
MPHOSPH10	Other	-0.259560013875091
MPHOSPH6	Other	-0.0182064635832415
MPHOSPH8	Other	-0.15193868054789
MPHOSPH9	Other	-0.163114721902964
MPI	Other	-0.0418480062496163
MPL	Other	0.0325758072333467
MPLKIP	Other	0.0588747197940094
MPND	Other	-0.0527385457736942
MPO	Other	-0.0596335741693903
MPP1	Other	0.0613472434992838
MPP2	Other	-0.0690698991286134
MPP3	Other	-0.210039227293653
MPP4	Other	0.0589218830149488
MPP5	Other	0.124845484312712
MPP6	Other	-0.114049093660065
MPP7	Other	0.152696638048535
MPPE1	Other	-0.101852906763477
MPPED1	Other	-0.0211535848250683
MPPED2	Other	-0.0793310561551557
MPRIP	Other	0.158336094545935
MPST	Other	-0.0627469728552295
MPV17	Other	0.0652847737826539
MPV17L	Other	-0.118108501097934
MPV17L2	Other	0.112457021279521
MPZ	Other	0.0715130670381899
MPZL1	Other	-0.194682042991418
MPZL2	Other	-0.0555652456479362
MPZL3	Other	0.00762354443827799
MR1	Other	0.165212136023476
MRAP	Other	0.0855874839554312
MRAP2	Other	-0.18496276511153
MRAS	Other	-0.182423126914915
MRC1	Other	-0.0741830686386983
MRC2	Other	0.073505847665109
MRE11A	Other	0.0651535295892362
MREG	Other	0.174872156461629
MRFAP1	Other	0.177479865357939
MRFAP1L1	Other	-0.116199633957162
MRGBP	Other	-0.299370913842574
MRGPRD	Nonessential	0.00044859610280031
MRGPRE	Other	0.0449054897129013
MRGPRF	Other	0.042176140999
MRGPRG	Other	0.0300580282712533
MRGPRX1	Nonessential	-0.194247737380793
MRGPRX2	Nonessential	0.169054303241634
MRGPRX3	Other	0.0630732820397836
MRGPRX4	Nonessential	-0.000301630640912006
MRI1	Other	-0.058472333514799
MRM1	Other	-0.333553097422275
MRO	Other	-0.0241878512432216
MROH1	Other	-0.0597701901753918
MROH2B	Other	0.128136184571529
MROH6	Other	-0.048621813398412
MROH7	Other	0.047006476361052
MROH9	Other	0.0525961685737058
MRPL1	Other	-0.332742354118849
MRPL10	Other	-0.302720597717705
MRPL11	Other	-0.00374198263787491
MRPL12	Other	-0.225057770259532
MRPL13	Other	-0.0873031539566255
MRPL15	Other	0.0448582780976391
MRPL16	Other	-0.241047545673232
MRPL17	Other	-0.0758613812716165
MRPL18	Other	-0.232577935714619
MRPL19	Other	-0.293473117826576
MRPL2	Other	-0.142925778847622
MRPL20	Other	0.0772823265823032
MRPL21	Other	-0.355249203558632
MRPL22	Other	-0.0454925657669433
MRPL23	Other	0.0310272949802039
MRPL24	Other	-0.125091968922614
MRPL27	Other	-0.175665453607741
MRPL28	Other	-0.00363604755217308
MRPL3	Other	-0.146949080313008
MRPL30	Other	0.00437293206179186
MRPL32	Other	-0.0145523709669911
MRPL34	Other	-0.141457062759609
MRPL35	Other	-0.261343018067045
MRPL36	Other	-0.0745785580143944
MRPL37	Other	-0.170429377710694
MRPL38	Other	-0.157203563850093
MRPL39	Other	0.00548833948899699
MRPL4	Other	-0.248963928873575
MRPL40	Other	0.0603733406225215
MRPL41	Other	-0.0752382222120355
MRPL42	Other	0.0874854223768998
MRPL43	Other	-0.138968172446302
MRPL44	Other	0.120982854210977
MRPL45	Other	-0.304103398679211
MRPL46	Other	0.0228605941289464
MRPL47	Other	0.0873106009727523
MRPL48	Other	-0.00372194196696686
MRPL49	Other	-0.313143706934533
MRPL50	Other	-0.0990318080934495
MRPL51	Other	-0.113969696239168
MRPL52	Other	0.0960449879613136
MRPL53	Other	-0.495408713192867
MRPL54	Other	-0.0446982141235426
MRPL57	Other	-0.29914451639281
MRPL9	Other	-0.314053541731158
MRPS10	Other	-0.0804845418796402
MRPS11	Other	-0.230260000137253
MRPS12	Other	0.0723441186859732
MRPS14	Other	-0.285884797098154
MRPS15	Other	-0.0285934826732381
MRPS16	Other	-0.217277299412631
MRPS17	Other	-0.00654474046601261
MRPS18A	Other	-0.152902391393645
MRPS18B	Other	-0.130552037186254
MRPS18C	Other	-0.0301118941827939
MRPS2	Other	0.124105415954451
MRPS21	Other	-0.311596420071301
MRPS22	Other	-0.180225539698415
MRPS23	Other	-0.391260085732304
MRPS24	Other	-0.124873203833137
MRPS25	Other	0.0551170560820531
MRPS26	Other	-0.0825886306847356
MRPS27	Other	-0.01150897383792
MRPS28	Other	-0.201374142174683
MRPS30	Other	0.016766007799431
MRPS31	Essential	-0.439778346982674
MRPS33	Other	0.102064185332219
MRPS34	Other	-0.268065197380261
MRPS35	Other	-0.138916613259595
MRPS36	Other	-0.136145415539908
MRPS5	Other	-0.359216173005486
MRPS6	Other	-0.120896082398638
MRPS7	Other	-0.252199165559448
MRPS9	Other	-0.199746252190392
MRRF	Other	-0.0221804879065286
MRS2	Other	0.0675471545072407
MRTO4	Other	-0.263083077160418
MRVI1	Other	0.0859332471057911
MS4A1	Other	0.00631078228731263
MS4A10	Nonessential	-0.070275777891701
MS4A12	Other	0.0166517924592209
MS4A13	Nonessential	-0.0490685905964096
MS4A14	Other	-0.0296286505945434
MS4A2	Other	-0.0455705824866294
MS4A3	Other	0.0921905252479757
MS4A4A	Other	0.159902253292072
MS4A5	Nonessential	-0.0797002106005842
MS4A6A	Other	-0.14824587428042
MS4A6E	Other	-0.11173224828474
MS4A7	Other	0.0328289417425438
MSANTD1	Other	0.190106969491068
MSANTD2	Other	0.0507261952063273
MSANTD3	Essential	0.137576461681559
MSANTD4	Other	0.00500573738578597
MSC	Other	0.0998333570659379
MSGN1	Nonessential	0.101914558939083
MSH2	Other	-0.0867872334693046
MSH3	Other	0.000676755169114066
MSH4	Other	0.0779870661165345
MSH5	Other	-0.0642985559538688
MSH6	Other	0.00668241437434371
MSI1	Other	-0.0124065792558767
MSI2	Other	-0.113952458715781
MSL1	Other	-0.131933423282791
MSL2	Other	0.0721182967988407
MSL3	Other	0.222317120067945
MSLN	Other	0.0427707863772771
MSMB	Other	-0.254742556896841
MSMO1	Other	0.100352377767797
MSMP	Other	0.235691036288291
MSN	Other	-0.00209104640876874
MSR1	Other	0.121922040764396
MSRA	Other	0.107451105366737
MSRB1	Other	-0.261971211494059
MSRB2	Other	0.0370263904474289
MSRB3	Other	-0.0296662142063088
MSS51	Other	0.0603600709598294
MST1	Other	-0.634391819758411
MST1R	Other	-0.0202774752597897
MSTN	Other	0.0150602386326047
MSTO1	Other	-0.149868077413435
MSX1	Other	0.221077766757071
MSX2	Other	0.140653626681451
MT1A	Other	-0.0853144014058883
MT1B	Nonessential	0.00140837615886457
MT1E	Other	0.156583667607569
MT1F	Other	-0.0572312625725571
MT1G	Other	0.0127183785036748
MT1H	Other	-0.0841871756755453
MT1HL1	Other	-0.122317403498353
MT1M	Other	0.16869633753812
MT1X	Other	-0.104156328023498
MT2A	Other	-0.131783741538484
MT3	Other	-0.124048929369046
MT4	Other	0.186971322395045
MTA1	Other	0.0713154437704195
MTA2	Other	-0.0882666921784576
MTA3	Other	0.023045316147111
MTAP	Other	0.162690820997055
MTBP	Other	-0.247167068706886
MTCH1	Other	-0.00301496996089847
MTCH2	Other	-0.0466151073161791
MTCL1	Other	0.045082836041779
MTDH	Other	0.115782787101707
MTERF1	Other	0.299195060377776
MTERF2	Other	-0.0735786607269825
MTERF3	Other	0.101686840708881
MTERF4	Other	-0.118171810889824
MTF1	Other	-0.141840575849507
MTF2	Other	-0.0583157587649213
MTFMT	Other	0.0267429024760997
MTFP1	Other	-0.221454473227697
MTFR1	Other	0.0940504833796933
MTFR1L	Other	-0.117141687815567
MTFR2	Other	-0.129777893807248
MTG1	Other	0.0364501205942045
MTG2	Other	-0.00775101800235286
MTHFD1	Other	0.144825796439346
MTHFD1L	Other	-0.0950606447494338
MTHFD2	Other	-0.0287222021617099
MTHFD2L	Other	-0.104655046028546
MTHFR	Other	0.127971044766567
MTHFS	Other	0.0433086697687966
MTHFSD	Other	0.0622742822463267
MTIF2	Other	-0.0615693838566565
MTIF3	Other	0.0860292450386648
MTL5	Other	-0.149612902028463
MTM1	Other	0.157794892558181
MTMR1	Other	0.173762688524156
MTMR10	Other	0.106359171919629
MTMR11	Other	-0.138298533827245
MTMR12	Other	0.133235963894397
MTMR14	Other	-0.0193260731941242
MTMR2	Other	0.0130360071640285
MTMR3	Other	-0.0542292607670319
MTMR4	Other	-0.130289535812428
MTMR6	Other	-0.0581973207311836
MTMR7	Other	0.0161373906101127
MTMR8	Other	0.229304668501154
MTMR9	Other	0.036955833443757
MTNR1A	Other	0.0240591712915145
MTNR1B	Nonessential	-0.0401854534563111
MTO1	Other	0.13846183836085
MTOR	Other	0.0209300754766946
MTPAP	Other	-0.0450360289266235
MTPN	Other	0.0975527640779193
MTR	Other	0.0304180677375308
MTRF1	Other	-0.205155477296518
MTRF1L	Other	-0.125412029129614
MTRNR2L1	Other	-0.235222895130005
MTRNR2L10	Other	0.0531044201882604
MTRNR2L2	Other	-0.29371358666328
MTRNR2L3	Other	-0.0190961356086547
MTRNR2L4	Other	0.128023633143142
MTRNR2L5	Other	0.0863580821150805
MTRNR2L6	Other	-0.0298691525063945
MTRNR2L7	Other	0.103964991196268
MTRNR2L8	Other	-0.340202560029029
MTRNR2L9	Other	-0.222095880095076
MTRR	Other	-0.10284657925045
MTSS1	Other	-0.117677390551256
MTSS1L	Other	0.0421055577086198
MTTP	Other	-0.134678699823499
MTURN	Other	-0.233985005274329
MTUS1	Other	0.136546108505504
MTUS2	Other	0.180206679853944
MTX1	Other	-0.0178647686511678
MTX2	Other	-0.0173589421714373
MTX3	Other	-0.0762550514278463
MUC1	Other	-0.123471674974595
MUC12	Other	-0.0826656537450539
MUC15	Other	0.0830581039216891
MUC16	Other	0.0921424152104776
MUC17	Nonessential	0.00641165673874744
MUC20	Other	0.0449330312714391
MUC21	Other	-0.041525225221903
MUC22	Other	0.139013614909183
MUC4	Other	0.00847796337301906
MUC6	Other	-0.0852797400860546
MUC7	Nonessential	0.0211168633585171
MUCL1	Other	0.0113280307726133
MUL1	Other	0.0390928567002326
MUM1	Other	0.0818533553509226
MUM1L1	Other	0.016276907707051
MURC	Other	0.109319531096798
MUS81	Other	-0.257461210293997
MUSK	Other	0.0790211644912782
MUSTN1	Other	0.0601880897388274
MUT	Other	-0.100441151616614
MUTYH	Other	0.0716355358343628
MVB12A	Other	0.0693594262332838
MVB12B	Other	0.0396303394479125
MVD	Other	-0.0353829286758671
MVK	Other	-0.0919623277192978
MVP	Other	0.0361857260769438
MX1	Other	0.179157243704123
MX2	Other	0.258681095357011
MXD1	Other	-0.103796781813853
MXD3	Other	0.0520359174759161
MXD4	Other	0.113933667943533
MXI1	Other	-0.0888266747344776
MXRA5	Other	0.0632992772608059
MXRA7	Other	-0.0972016857230026
MXRA8	Other	0.0949315336705954
MYADM	Other	-0.252501451460056
MYADML2	Other	0.131316625057106
MYB	Other	-0.220771159870296
MYBBP1A	Other	-0.226054388088481
MYBL1	Other	0.114939825353822
MYBL2	Other	-0.149824885500452
MYBPC1	Other	-0.0261981351223105
MYBPC2	Other	0.0571291869858958
MYBPC3	Nonessential	0.113538568299218
MYBPH	Other	0.0979542640228265
MYBPHL	Other	-0.150763638759154
MYC	Other	-0.622609270061833
MYCBP	Other	-0.217214650343661
MYCBPAP	Other	-0.0464430120371591
MYCL	Other	-0.0698546445862242
MYCN	Other	0.019535643286465
MYCT1	Other	0.0529112217055562
MYD88	Other	0.144034231073276
MYEF2	Other	0.0769223814064007
MYEOV	Other	-0.0669073639041354
MYEOV2	Other	-0.244618749493783
MYF5	Nonessential	0.150312187004608
MYF6	Other	-0.0638545441821979
MYH1	Other	0.0628760287804668
MYH10	Other	0.0247177276842026
MYH11	Other	0.00293621037163135
MYH13	Other	-0.0380138561898462
MYH14	Other	-0.0138490813155983
MYH15	Other	-0.0497956237273456
MYH2	Other	0.179364976713439
MYH3	Other	0.0181850745274695
MYH4	Other	0.0795904104786447
MYH6	Other	-0.0350584168424231
MYH7	Other	-0.0138522688712096
MYH7B	Other	-0.0165794525393292
MYH8	Other	-0.061371297331562
MYH9	Other	-0.0431185822169129
MYL1	Other	0.0373216131093591
MYL10	Other	-0.427336692095656
MYL12A	Other	-0.0609819806789701
MYL12B	Other	0.0471884441736584
MYL2	Other	-0.110487583027878
MYL3	Other	-0.210781163856133
MYL4	Other	-0.219408154632667
MYL5	Other	0.171376381350293
MYL6	Other	-0.0546622918084458
MYL6B	Other	-0.119326158977061
MYL7	Other	-0.032985345980085
MYL9	Other	0.0875136190700989
MYLIP	Other	-0.0587159386974553
MYLK	Other	0.118522062656791
MYLK2	Other	-0.17450926882987
MYLK3	Other	-0.0581430449800591
MYLK4	Other	0.0743830735084945
MYLPF	Other	-0.0278771960666393
MYNN	Other	-0.00590185466039909
MYO10	Other	0.103413256432719
MYO15A	Other	-0.284640973184138
MYO16	Other	0.259385619109015
MYO18A	Other	-0.175067474137479
MYO18B	Other	-0.0335028597818261
MYO19	Other	0.0414325704945074
MYO1A	Other	0.0765489206519045
MYO1B	Other	-0.117311577636041
MYO1C	Other	-0.0228985032291666
MYO1D	Other	0.0161074892931247
MYO1E	Other	0.143462203722564
MYO1F	Other	-0.0387073075123235
MYO1G	Other	0.145413713849724
MYO1H	Other	-0.154920107312514
MYO3A	Other	0.10756402851904
MYO3B	Other	-0.164025995444697
MYO5A	Other	-0.0476424917825375
MYO5B	Other	0.106762070579049
MYO5C	Other	0.0407985325940159
MYO6	Other	0.0275032020474696
MYO7A	Other	0.165114820922152
MYO7B	Other	0.0747411652293967
MYO9A	Other	0.130428175945129
MYO9B	Other	-0.138138798062966
MYOC	Other	0.0334727829347188
MYOCD	Other	0.214445895553336
MYOD1	Other	0.119890668176963
MYOF	Other	0.085471577087762
MYOG	Other	0.174416697639063
MYOM1	Other	-0.0938907942306929
MYOM2	Other	-0.0628388204951308
MYOM3	Other	0.0353424392165771
MYOT	Other	0.0302594498240864
MYOZ1	Other	0.105948733130107
MYOZ2	Other	0.200609601630008
MYOZ3	Other	0.147920440436339
MYPN	Other	0.099674112589796
MYPOP	Other	0.0205740211774116
MYRF	Other	0.0865868476084042
MYRIP	Other	0.044162335069932
MYSM1	Other	-0.0736816151275093
MYT1	Other	0.0639053803489438
MYT1L	Other	0.0494631270032929
MYZAP	Other	0.160516801817579
MZB1	Other	0.186411805146983
MZF1	Other	-0.109918434844034
MZT1	Other	-0.120334021440966
MZT2A	Other	-0.115067585953437
MZT2B	Other	-0.14824763926885
N4BP1	Other	-0.0678100195392918
N4BP2	Other	-0.0814131062572935
N4BP2L1	Other	-0.171113127892543
N4BP2L2	Other	-0.0476362938602954
N4BP3	Other	0.145941266977145
N6AMT1	Other	-0.094483691479749
N6AMT2	Other	-0.0506647339723761
NAA10	Other	-0.0850332200892265
NAA11	Other	0.0345276822124106
NAA15	Other	-0.0124867484757016
NAA16	Other	-0.133934521895802
NAA20	Other	-0.0734198951105029
NAA25	Other	0.0172836023381762
NAA30	Other	-0.23014956123691
NAA35	Other	-0.28637077648424
NAA40	Other	-0.0944264166491588
NAA50	Other	-0.066182553266941
NAA60	Other	0.109776652305466
NAAA	Other	-0.0322252821972047
NAALAD2	Other	-0.0400257692732803
NAALADL1	Other	-0.217015276632586
NAALADL2	Other	0.214130204315782
NAB1	Other	0.111993600947273
NAB2	Other	-0.183356242420403
NABP1	Other	0.220013934292316
NABP2	Other	-0.0349239799498025
NACA	Essential	-0.669973457281482
NACA2	Other	-0.0336183852196911
NACAD	Other	0.0298958595019869
NACC1	Other	0.0876719707306075
NACC2	Other	-0.0223230773217734
NADK	Other	0.097035548550008
NADK2	Other	0.100749338474689
NADSYN1	Other	0.127143895058296
NAE1	Other	-0.133216311614416
NAF1	Other	-0.0253768674577574
NAGA	Other	0.0416550249133281
NAGK	Other	-0.0733686877078478
NAGLU	Other	-0.0869360503920206
NAGPA	Other	-0.0921340379687239
NAGS	Other	0.0867917983801611
NAIF1	Other	0.178023019643317
NAIP	Other	-0.210316677567797
NALCN	Other	-0.0293959626692358
NAMPT	Other	-0.190542548477457
NANOG	Other	-0.103059435877306
NANOGNB	Nonessential	-0.405048016779573
NANOS1	Other	0.0426608632048704
NANOS2	Nonessential	0.044867989908723
NANOS3	Other	-0.0778993059414944
NANP	Other	-0.0716038911247182
NANS	Other	0.0831166997002048
NAP1L1	Other	0.0235259628310373
NAP1L2	Other	0.231319036495518
NAP1L3	Other	0.168616309511012
NAP1L4	Other	-0.0308335155891071
NAP1L5	Other	0.00393860671553047
NAPA	Essential	-0.209553782125638
NAPB	Other	0.185621338699022
NAPEPLD	Other	-0.0842531315760099
NAPG	Essential	-0.0399510075496894
NAPRT	Other	-0.140846987745062
NAPSA	Other	-0.209658425989318
NARF	Other	0.122547666545906
NARFL	Other	-0.0751716689873779
NARS	Other	-0.103415522560358
NARS2	Other	0.0170629719730833
NASP	Other	-0.000620188916722257
NAT1	Other	0.0853565725151054
NAT10	Other	-0.109465949701693
NAT14	Other	0.0198597558823352
NAT16	Other	-0.0107663518180073
NAT2	Other	0.0319838195622505
NAT6	Other	0.0529082067031646
NAT8	Other	-0.0169314676828938
NAT8L	Other	0.211668660105281
NAT9	Other	-0.0791370113269977
NAV1	Other	-0.0617374704026782
NAV2	Other	-0.0292813861604598
NAV3	Other	0.0329882635788291
NBAS	Other	0.12583571717005
NBEA	Other	0.0173087274480348
NBEAL1	Other	-0.21567466076407
NBEAL2	Other	-0.0201406231032926
NBL1	Other	-0.170910319630327
NBN	Other	0.0349764271477272
NBPF10	Other	-0.250441817290303
NBPF11	Other	-0.532945447231036
NBPF15	Other	-1.32128257222603
NBPF3	Other	-0.455310026782414
NBPF4	Other	-0.559538378762289
NBR1	Other	-0.0335276692359234
NCALD	Other	-0.0460909312345245
NCAM2	Other	0.0613836880850628
NCAN	Other	-0.0196407243091313
NCAPD2	Other	-0.00501175568066299
NCAPD3	Other	-0.0160742298557245
NCAPG	Other	-0.578606212030703
NCAPG2	Other	-0.0825778862992027
NCAPH	Other	0.032515353702115
NCAPH2	Other	0.117661812048721
NCBP1	Other	-0.163451241034315
NCBP2	Other	-0.697546693228313
NCCRP1	Other	0.0204937686889691
